,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,make_code
136974,15.7,28.2,0.0,5.4,11.1,0,39.0,0,0,19.0,9.0,50.0,22.0,1015.5,1012.2,5.0,3.0,20.4,28.0,0,0,0
76620,10.7,15.9,0.2,1.4,2.2,6,54.0,3,3,13.0,20.0,82.0,69.0,1013.7,1009.7,7.0,6.0,11.7,14.6,0,0,0
63605,8.4,15.6,0.2,1.4,2.2,3,57.0,3,6,20.0,31.0,80.0,65.0,1013.7,1010.0,7.0,6.0,11.3,15.0,0,0,0
9795,6.2,19.2,0.0,2.0,9.7,15,37.0,15,9,13.0,9.0,58.0,38.0,1015.7,1014.5,1.0,1.0,15.3,18.8,0,0,0
82737,7.7,20.1,0.0,5.0,9.1,15,19.0,15,15,7.0,4.0,58.0,41.0,1017.5,1015.2,0.0,0.0,13.5,19.5,0,0,0
36708,6.1,13.3,0.0,0.4,0.3,13,24.0,14,12,7.0,7.0,100.0,78.0,1018.2,1016.1,8.0,7.0,8.7,13.2,0,0,0
100844,9.6,17.0,0.8,1.2,4.7,7,54.0,7,14,22.0,35.0,74.0,52.0,1015.8,1013.0,7.0,7.0,12.2,15.9,0,0,0
73622,9.4,15.1,1.0,1.8,1.0,7,54.0,6,14,30.0,30.0,94.0,52.0,1008.9,1006.4,7.0,8.0,12.3,20.0,0,1,1
33703,8.1,18.8,0.0,2.8,9.7,15,35.0,7,14,13.0,11.0,64.0,40.0,1016.4,1014.0,1.0,1.0,11.7,18.2,0,0,0
103840,6.7,20.2,0.0,0.2,4.2,13,44.0,6,14,7.0,22.0,70.0,37.0,1019.7,1016.3,2.0,1.0,10.4,19.9,0,0,0
60605,3.1,17.4,0.4,2.2,4.6,7,44.0,5,7,4.0,30.0,85.0,55.0,1012.6,1008.6,3.0,6.0,9.0,15.7,0,0,0
133790,0.3,20.1,0.0,3.2,9.9,0,24.0,13,8,6.0,13.0,79.0,24.0,1021.7,1017.8,1.0,0.0,7.1,19.8,0,0,0
37074,5.8,13.9,1.0,0.6,5.7,13,37.0,15,15,17.0,19.0,95.0,53.0,1022.7,1021.4,7.0,2.0,9.7,13.0,0,0,0
134156,-0.5,20.0,0.0,3.8,10.1,0,33.0,3,0,6.0,17.0,59.0,24.0,1026.3,1021.3,0.0,0.0,9.6,19.1,0,0,0
86120,15.8,25.0,0.0,5.4,10.6,9,41.0,8,9,20.0,31.0,64.0,45.0,1018.9,1016.3,1.0,1.0,21.3,23.2,0,0,0
92088,10.1,23.9,0.0,5.2,10.6,8,31.0,8,8,9.0,15.0,40.0,22.0,1021.3,1018.0,0.0,0.0,18.7,23.2,0,0,0
13107,0.9,17.4,0.0,2.6,9.9,11,39.0,12,11,9.0,22.0,85.0,40.0,1025.0,1021.0,1.0,1.0,7.4,16.8,0,0,0
60971,6.6,12.6,0.2,1.8,6.9,13,56.0,13,13,20.0,20.0,73.0,66.0,1023.2,1022.7,1.0,3.0,8.6,10.8,0,0,0
101210,7.3,16.8,0.8,1.4,5.2,7,24.0,3,3,7.0,13.0,99.0,51.0,1027.0,1022.4,8.0,6.0,10.3,16.1,0,0,0
21852,16.6,19.2,0.4,4.2,9.0,15,54.0,15,12,30.0,22.0,60.0,55.0,1015.1,1014.4,1.0,1.0,17.7,18.7,0,0,0
67067,8.1,14.8,1.0,2.0,6.9,15,46.0,15,10,19.0,15.0,69.0,45.0,1024.7,1023.4,6.0,5.0,8.7,13.2,0,0,0
83100,8.4,21.8,0.0,2.8,10.0,13,20.0,15,13,6.0,11.0,71.0,39.0,1022.4,1018.4,0.0,1.0,13.8,20.3,0,0,0
69415,7.4,17.5,0.0,1.0,8.1,9,24.0,12,12,7.0,7.0,95.0,48.0,1026.6,1023.5,2.0,1.0,10.8,16.7,0,0,0
34069,7.7,19.3,0.0,2.2,9.7,15,56.0,7,12,19.0,26.0,55.0,35.0,1019.6,1017.8,1.0,3.0,12.9,19.0,0,0,0
137340,18.3,31.0,0.0,8.0,10.7,0,52.0,9,2,20.0,19.0,45.0,25.0,1016.4,1011.9,0.0,0.0,22.2,30.4,0,0,0
63971,5.0,12.7,0.2,2.0,6.9,15,46.0,15,10,19.0,15.0,71.0,52.0,1025.1,1023.6,4.0,6.0,7.7,11.4,0,0,0
39905,6.7,18.5,0.0,3.8,9.8,14,52.0,14,13,28.0,22.0,60.0,44.0,1021.0,1018.3,0.0,1.0,12.2,18.2,0,0,0
10160,6.3,18.1,0.0,1.6,9.5,5,46.0,6,10,4.0,11.0,60.0,53.0,1021.0,1018.0,0.0,0.0,14.6,17.5,0,0,0
119432,6.7,19.2,0.0,1.8,9.1,8,28.0,11,8,6.0,13.0,85.0,52.0,1023.4,1022.2,1.0,2.0,11.3,18.0,0,0,0
86426,17.5,27.1,0.0,5.6,10.4,2,35.0,9,2,19.0,24.0,65.0,54.0,1015.9,1013.5,3.0,4.0,22.7,26.1,0,0,0
64277,2.3,12.9,0.0,1.0,8.0,10,30.0,14,10,9.0,17.0,91.0,53.0,1027.3,1025.7,1.0,2.0,6.8,12.4,0,0,0
83405,8.6,20.1,0.0,3.0,9.1,12,24.0,15,11,11.0,4.0,53.0,35.0,1018.0,1016.2,1.0,4.0,13.9,19.0,0,0,0
69721,2.7,15.0,0.0,1.6,8.1,9,20.0,10,9,7.0,11.0,92.0,44.0,1026.2,1024.1,1.0,2.0,5.5,14.7,0,0,0
10464,6.6,18.0,0.0,2.6,8.6,11,50.0,15,12,24.0,31.0,46.0,47.0,1018.3,1017.6,1.0,5.0,14.3,17.1,0,0,0
13409,-0.1,16.6,0.0,2.4,8.9,11,30.0,8,8,11.0,20.0,82.0,44.0,1021.7,1018.7,1.0,5.0,6.4,16.0,0,0,0
101516,0.5,13.6,0.0,0.0,7.4,1,24.0,5,1,2.0,9.0,95.0,58.0,1026.6,1024.5,5.0,5.0,6.3,12.5,0,0,0
61277,3.9,15.2,1.4,1.4,4.6,14,19.0,14,2,13.0,6.0,91.0,63.0,1027.4,1026.4,4.0,3.0,6.5,12.8,1,0,0
137646,21.1,31.3,0.0,5.4,3.9,1,39.0,2,1,20.0,28.0,60.0,36.0,1012.4,1009.5,7.0,6.0,24.0,30.6,0,0,0
104510,6.2,14.7,0.0,2.4,8.0,4,28.0,0,5,11.0,11.0,86.0,46.0,1025.0,1022.7,7.0,7.0,8.3,14.2,0,0,0
134462,9.8,14.4,0.2,5.2,0.0,0,30.0,0,9,13.0,11.0,64.0,55.0,1021.0,1018.9,7.0,7.0,10.4,12.6,0,0,0
77292,-0.1,13.9,0.2,1.0,8.0,9,20.0,4,10,7.0,9.0,100.0,56.0,1027.6,1025.5,1.0,2.0,1.9,13.1,0,0,0
31735,10.6,21.5,0.0,1.8,8.5,13,24.0,14,4,15.0,13.0,81.0,57.0,1027.8,1022.9,3.0,3.0,12.0,19.8,0,0,0
86790,20.5,25.7,0.0,4.0,4.7,10,52.0,10,10,19.0,24.0,73.0,67.0,1020.3,1016.9,7.0,6.0,22.5,24.1,0,0,0
83768,13.8,20.3,0.0,3.4,1.5,15,15.0,12,9,6.0,7.0,78.0,83.0,1027.0,1024.3,7.0,7.0,17.3,17.9,0,1,1
92759,14.5,25.9,0.0,5.2,10.2,1,41.0,11,0,15.0,28.0,62.0,50.0,1022.0,1018.6,1.0,2.0,20.6,24.6,0,0,0
22523,13.6,18.7,1.2,2.0,8.2,12,52.0,8,12,30.0,26.0,71.0,60.0,1018.8,1017.8,6.0,4.0,16.2,18.4,1,0,0
128763,8.8,13.6,0.0,1.4,1.7,6,35.0,7,7,19.0,11.0,79.0,59.0,1022.8,1017.4,7.0,7.0,10.3,13.0,0,0,0
138011,20.9,31.3,0.0,5.8,6.1,2,37.0,10,3,15.0,13.0,65.0,68.0,1014.4,1011.4,5.0,7.0,24.4,28.5,0,0,0
34740,9.8,21.2,0.0,1.8,8.5,6,28.0,14,4,17.0,20.0,68.0,53.0,1027.7,1022.8,3.0,3.0,14.4,19.7,0,0,0
70085,5.6,16.2,0.0,1.4,2.0,3,24.0,5,3,13.0,15.0,91.0,53.0,1024.4,1019.3,8.0,7.0,7.7,15.1,0,0,0
67596,8.0,12.3,0.0,1.4,0.4,3,61.0,3,3,33.0,33.0,75.0,70.0,1025.0,1020.2,7.0,7.0,9.4,12.2,0,0,0
98883,6.8,12.0,0.0,0.8,0.8,3,39.0,5,3,24.0,13.0,83.0,84.0,1021.4,1015.5,7.0,7.0,9.3,11.0,0,0,0
64642,5.4,11.1,0.0,1.4,0.4,3,61.0,3,3,33.0,33.0,83.0,83.0,1024.7,1020.0,7.0,7.0,8.1,9.7,0,0,0
37745,4.9,14.1,0.0,0.2,4.6,1,26.0,2,0,15.0,11.0,99.0,71.0,1028.2,1023.4,8.0,7.0,5.1,13.6,0,0,0
138376,22.2,33.3,0.0,7.2,11.1,2,39.0,9,8,26.0,20.0,45.0,22.0,1014.9,1011.1,1.0,1.0,24.9,33.0,0,0,0
87153,19.8,28.5,0.0,3.8,9.0,0,30.0,8,2,15.0,15.0,72.0,59.0,1015.5,1012.3,2.0,3.0,24.3,27.2,0,0,0
65007,4.6,11.4,0.2,0.8,4.9,11,31.0,8,10,9.0,20.0,91.0,72.0,1024.4,1024.0,7.0,6.0,7.7,9.9,0,0,0
93124,19.1,28.5,0.0,5.8,5.8,11,28.0,11,1,22.0,17.0,65.0,55.0,1016.2,1013.0,6.0,6.0,23.1,26.5,0,0,0
84126,10.4,21.6,0.0,2.6,9.2,13,35.0,15,15,9.0,11.0,62.0,39.0,1017.1,1014.0,2.0,4.0,16.9,21.3,0,0,0
22888,15.9,21.2,0.2,2.6,2.8,5,63.0,3,5,20.0,22.0,75.0,74.0,1020.4,1016.8,7.0,7.0,18.3,19.1,0,1,1
99248,7.0,11.5,1.2,0.8,2.9,10,35.0,8,8,20.0,26.0,93.0,83.0,1027.1,1026.5,7.0,7.0,8.7,9.8,1,0,0
78022,5.9,11.6,0.2,0.8,4.9,11,31.0,15,8,6.0,17.0,100.0,60.0,1024.2,1023.7,7.0,6.0,7.2,10.4,0,0,0
70449,4.4,13.6,0.4,0.8,3.9,10,37.0,11,8,13.0,20.0,94.0,55.0,1024.8,1024.4,0.0,5.0,7.0,12.2,0,0,0
135192,2.7,17.7,0.0,3.2,10.2,10,33.0,5,2,2.0,17.0,68.0,36.0,1025.0,1021.9,1.0,0.0,9.8,17.0,0,0,0
120528,8.8,20.6,0.0,2.0,2.2,6,31.0,5,6,9.0,11.0,71.0,74.0,1011.6,1008.5,7.0,7.0,13.7,19.6,0,1,1
35470,14.4,20.4,0.2,0.8,0.0,5,70.0,11,0,20.0,24.0,87.0,90.0,1017.2,1010.5,7.0,8.0,15.8,16.7,0,1,1
70815,10.3,13.2,1.4,1.4,0.0,8,30.0,10,8,13.0,17.0,93.0,78.0,1017.1,1012.5,8.0,7.0,10.3,12.9,1,0,0
65373,5.2,12.4,0.2,0.6,1.4,8,33.0,6,11,7.0,11.0,89.0,79.0,1019.6,1014.7,7.0,8.0,8.9,11.5,0,1,1
138742,23.7,33.4,0.0,5.2,10.7,2,33.0,9,3,17.0,20.0,63.0,42.0,1011.8,1008.0,0.0,2.0,26.1,32.0,0,0,0
117335,8.0,20.1,0.0,2.0,2.2,6,43.0,3,6,19.0,30.0,62.0,69.0,1011.7,1008.6,7.0,7.0,15.0,19.5,0,1,1
129490,5.0,12.5,0.0,0.8,8.0,7,28.0,6,6,13.0,11.0,89.0,61.0,1023.1,1018.8,1.0,1.0,6.1,12.2,0,0,0
32462,14.5,19.5,0.4,0.8,0.0,5,52.0,13,2,13.0,20.0,81.0,89.0,1017.2,1010.4,7.0,8.0,15.2,16.7,0,1,1
139107,21.9,33.0,0.0,5.2,10.9,0,44.0,9,1,15.0,19.0,43.0,28.0,1014.6,1010.6,1.0,1.0,25.1,32.7,0,0,0
117700,7.8,22.9,0.0,3.0,9.1,15,20.0,5,15,9.0,11.0,62.0,38.0,1023.1,1020.2,1.0,2.0,12.9,22.2,0,0,0
84848,15.4,22.7,0.0,4.0,6.4,12,28.0,11,11,9.0,7.0,62.0,55.0,1021.9,1020.3,1.0,7.0,19.3,22.3,0,0,0
129855,5.2,16.2,0.0,1.2,4.1,6,54.0,6,7,33.0,24.0,60.0,43.0,1023.6,1021.9,7.0,7.0,9.9,15.9,0,0,0
120893,5.5,23.0,0.0,3.0,9.1,12,19.0,1,13,4.0,9.0,84.0,55.0,1023.0,1020.3,1.0,2.0,11.5,22.0,0,0,0
81712,6.8,22.9,0.0,3.2,9.8,13,33.0,12,14,2.0,15.0,55.0,25.0,1018.3,1015.7,0.0,0.0,15.4,22.4,0,0,0
44612,2.4,11.6,1.2,2.2,8.1,7,35.0,6,7,15.0,22.0,71.0,48.0,1016.7,1014.9,1.0,3.0,6.0,10.7,1,0,0
135939,21.4,29.9,0.0,5.4,8.1,14,26.0,0,7,9.0,15.0,61.0,57.0,1013.3,1009.8,2.0,2.0,26.9,29.9,0,0,0
59935,1.4,17.4,0.0,2.4,8.3,14,57.0,14,14,17.0,31.0,54.0,42.0,1015.6,1014.2,5.0,1.0,13.3,16.9,0,0,0
66128,8.2,15.5,0.0,3.0,9.1,3,63.0,3,3,31.0,39.0,68.0,57.0,1016.6,1014.9,3.0,7.0,10.8,14.4,0,0,0
91053,9.6,26.8,0.0,5.2,10.6,4,33.0,8,1,7.0,20.0,57.0,38.0,1020.9,1017.5,1.0,1.0,19.3,24.8,0,0,0
12079,2.1,17.8,0.0,2.0,10.2,15,26.0,1,12,13.0,11.0,78.0,34.0,1024.2,1022.4,0.0,1.0,9.4,17.1,0,0,0
39013,2.9,18.4,0.0,2.2,9.8,14,50.0,13,13,22.0,24.0,74.0,39.0,1021.6,1019.8,2.0,0.0,10.7,18.0,0,0,0
62935,6.0,14.7,0.0,3.0,9.1,3,63.0,3,3,31.0,39.0,77.0,63.0,1016.8,1015.2,4.0,7.0,9.7,13.2,0,0,0
44977,-0.4,13.5,0.0,2.4,8.7,6,35.0,6,6,17.0,26.0,67.0,51.0,1022.9,1020.8,5.0,1.0,8.1,12.7,0,0,0
136304,20.3,31.9,0.0,5.4,10.9,0,39.0,1,5,24.0,17.0,44.0,40.0,1014.7,1011.7,2.0,0.0,24.0,30.1,0,0,0
75951,5.6,14.6,0.0,3.0,9.1,3,54.0,3,3,22.0,26.0,70.0,61.0,1016.9,1015.2,4.0,7.0,11.2,14.2,0,0,0
6138,3.7,17.6,0.0,2.2,10.3,7,24.0,3,7,11.0,7.0,60.0,39.0,1023.7,1021.7,1.0,0.0,10.2,17.4,0,0,0
68379,6.2,19.8,0.0,3.2,9.6,6,35.0,6,6,11.0,22.0,63.0,34.0,1019.8,1016.7,1.0,3.0,9.2,18.9,0,0,0
82074,11.0,22.5,0.0,1.6,9.2,14,22.0,11,3,2.0,7.0,72.0,53.0,1023.7,1020.2,1.0,3.0,16.8,21.5,0,0,0
36038,1.7,15.5,0.0,0.6,6.0,1,17.0,1,5,9.0,9.0,79.0,52.0,1022.8,1020.8,7.0,1.0,7.6,14.9,0,0,0
103177,6.6,21.5,0.0,4.2,10.1,6,44.0,3,7,15.0,26.0,59.0,22.0,1019.7,1015.4,1.0,0.0,11.0,21.1,0,0,0
20817,13.9,18.1,0.2,3.2,9.0,12,39.0,12,15,13.0,15.0,51.0,48.0,1022.7,1021.7,2.0,7.0,16.0,17.3,0,0,0
9125,6.3,18.7,0.0,1.8,9.7,7,22.0,14,0,13.0,11.0,62.0,47.0,1022.3,1020.2,1.0,1.0,14.9,18.1,0,0,0
85085,15.2,27.0,0.0,7.2,9.2,9,39.0,8,2,20.0,30.0,61.0,54.0,1019.4,1016.0,3.0,2.0,22.3,25.8,0,0,0
127057,3.4,15.1,0.4,0.4,5.4,14,33.0,15,6,4.0,20.0,78.0,55.0,1007.4,1005.9,3.0,6.0,7.2,14.6,0,0,0
100175,7.2,16.5,0.0,2.0,8.5,6,50.0,3,6,9.0,28.0,81.0,43.0,1018.2,1014.7,6.0,6.0,10.4,16.0,0,0,0
33033,6.0,20.1,0.0,2.2,9.4,13,35.0,7,13,26.0,28.0,61.0,33.0,1020.8,1019.0,3.0,1.0,10.6,19.0,0,0,0
91418,14.6,26.9,0.0,5.8,9.7,4,31.0,10,1,7.0,24.0,72.0,60.0,1018.5,1015.6,1.0,2.0,22.1,25.1,0,0,0
21182,11.2,16.5,0.0,3.8,2.8,15,22.0,11,11,9.0,9.0,71.0,83.0,1025.6,1022.8,6.0,4.0,15.5,14.6,0,1,1
136669,20.3,33.1,0.0,6.4,11.1,0,39.0,12,2,13.0,13.0,68.0,30.0,1014.2,1010.4,1.0,1.0,24.5,32.0,0,0,0
12444,9.6,14.8,0.6,3.4,0.2,15,41.0,5,0,9.0,9.0,83.0,92.0,1019.1,1015.7,7.0,7.0,13.3,14.4,0,1,1
33398,9.1,15.7,0.0,3.6,0.8,12,31.0,14,11,9.0,13.0,62.0,58.0,1018.1,1016.1,7.0,7.0,11.5,14.6,0,0,0
103540,3.6,16.1,0.8,2.2,8.8,12,28.0,15,11,7.0,11.0,94.0,47.0,1025.3,1023.1,1.0,5.0,7.2,15.5,0,0,0
127422,2.3,12.2,1.2,0.8,7.4,7,50.0,14,3,9.0,17.0,71.0,41.0,1015.8,1013.5,1.0,3.0,5.5,11.7,1,0,0
45342,0.2,9.9,0.0,1.6,0.6,9,24.0,9,6,4.0,13.0,89.0,68.0,1019.2,1017.6,7.0,7.0,5.5,9.4,0,0,0
97541,0.5,13.1,0.4,0.4,8.7,7,30.0,3,6,11.0,20.0,94.0,62.0,1020.6,1019.3,6.0,2.0,5.6,11.7,0,0,0
36403,4.7,11.0,0.6,1.0,0.8,13,15.0,1,13,7.0,9.0,93.0,92.0,1019.1,1018.2,7.0,7.0,8.0,9.6,0,0,0
9490,12.2,23.5,0.0,2.4,3.6,15,37.0,14,7,11.0,9.0,48.0,94.0,1018.0,1015.1,5.0,7.0,18.5,14.4,0,1,1
133485,6.5,16.1,0.0,3.4,8.5,9,35.0,10,8,17.0,17.0,81.0,42.0,1026.0,1023.7,5.0,2.0,11.1,15.0,0,0,0
60300,4.9,13.6,0.0,2.6,6.8,15,35.0,13,8,17.0,7.0,87.0,56.0,1018.6,1018.5,6.0,4.0,9.0,12.1,0,0,0
6502,6.3,15.7,0.0,1.4,3.6,12,31.0,3,12,6.0,19.0,71.0,59.0,1019.0,1018.1,7.0,7.0,10.3,13.9,0,0,0
85450,18.6,28.7,0.2,4.2,9.7,9,35.0,9,2,17.0,28.0,72.0,56.0,1017.1,1014.4,2.0,1.0,22.6,27.0,0,0,0
133820,3.4,20.3,0.0,4.0,10.0,0,35.0,0,2,13.0,9.0,77.0,46.0,1024.6,1020.4,0.0,1.0,10.9,19.5,0,0,0
137004,20.9,31.6,0.0,6.8,10.6,0,41.0,9,7,20.0,20.0,48.0,30.0,1015.0,1011.4,5.0,6.0,23.9,31.4,0,0,0
21516,13.2,19.6,1.2,1.8,5.5,4,59.0,1,1,28.0,33.0,75.0,76.0,1020.3,1016.1,3.0,8.0,17.9,18.2,1,1,1
97876,7.1,13.3,1.4,0.4,2.2,10,37.0,8,10,13.0,19.0,87.0,63.0,1027.3,1026.9,7.0,7.0,10.3,11.9,1,0,0
9825,5.9,17.9,0.0,1.8,8.9,15,39.0,15,5,9.0,11.0,70.0,51.0,1014.9,1011.1,0.0,5.0,12.5,15.6,0,0,0
33733,6.5,15.2,0.0,3.2,5.1,11,69.0,14,13,20.0,35.0,63.0,71.0,1014.8,1011.7,3.0,7.0,8.8,10.3,0,1,1
69079,1.9,14.6,0.0,1.0,3.6,8,28.0,8,8,11.0,13.0,91.0,71.0,1025.7,1024.2,7.0,1.0,5.4,12.9,0,0,0
103870,4.7,15.0,0.2,1.8,8.2,2,31.0,2,1,11.0,7.0,84.0,44.0,1027.7,1025.3,0.0,1.0,8.9,14.7,0,0,0
76650,8.3,14.2,0.6,0.6,1.7,11,39.0,12,11,13.0,24.0,100.0,75.0,1022.6,1022.3,8.0,7.0,11.2,12.9,0,0,0
115597,10.5,20.2,0.0,1.4,7.8,4,35.0,5,5,11.0,13.0,84.0,54.0,1018.6,1015.9,7.0,3.0,12.1,18.8,0,0,0
82766,8.3,19.6,0.0,3.2,10.2,15,37.0,13,13,7.0,17.0,60.0,30.0,1016.7,1012.4,1.0,0.0,15.6,18.9,0,0,0
118790,9.1,19.9,0.0,1.4,7.8,6,22.0,5,6,13.0,9.0,86.0,49.0,1018.8,1015.9,7.0,3.0,12.2,19.7,0,0,0
12779,0.5,13.0,0.2,1.4,8.6,15,50.0,15,12,15.0,33.0,85.0,53.0,1020.2,1017.4,0.0,5.0,6.7,12.4,0,0,0
85785,16.3,27.0,0.0,3.2,10.7,9,35.0,8,9,19.0,26.0,61.0,42.0,1017.3,1013.8,2.0,2.0,22.2,25.7,0,0,0
137370,19.3,32.0,0.0,8.6,11.1,2,41.0,9,8,19.0,15.0,29.0,16.0,1015.4,1011.6,3.0,1.0,22.0,30.8,0,0,0
119156,1.2,18.7,0.0,0.8,9.4,4,17.0,2,7,9.0,4.0,75.0,36.0,1028.3,1025.4,0.0,1.0,8.0,18.2,0,0,0
92118,18.4,25.8,0.0,2.4,5.4,8,39.0,2,8,11.0,20.0,82.0,59.0,1016.6,1013.3,7.0,5.0,21.6,25.3,0,0,0
134186,-1.0,16.9,0.0,4.8,10.2,2,46.0,2,10,11.0,17.0,33.0,25.0,1027.2,1024.2,0.0,0.0,8.6,16.4,0,0,0
37104,-1.7,12.6,0.0,1.0,7.7,15,30.0,1,12,7.0,20.0,98.0,42.0,1024.1,1023.1,6.0,1.0,2.0,12.0,0,0,0
34099,7.4,14.2,0.0,3.6,5.4,11,56.0,15,11,19.0,35.0,64.0,60.0,1020.2,1020.3,4.0,5.0,11.6,13.4,0,0,0
64001,3.1,13.5,0.0,2.4,4.6,6,39.0,3,7,22.0,19.0,76.0,51.0,1023.1,1022.0,1.0,7.0,6.4,12.5,0,0,0
77016,0.6,14.6,0.0,2.4,4.6,6,30.0,4,6,4.0,9.0,99.0,54.0,1023.1,1021.7,1.0,7.0,3.4,12.8,0,0,0
61001,0.4,13.9,0.2,2.0,8.2,13,43.0,7,13,9.0,24.0,74.0,44.0,1022.4,1020.8,1.0,2.0,6.4,13.5,0,0,0
86150,17.3,27.7,0.0,4.8,9.0,9,33.0,10,9,17.0,20.0,73.0,59.0,1015.3,1011.7,1.0,2.0,22.9,26.2,0,0,0
67090,4.1,15.0,0.2,2.4,4.6,6,39.0,3,7,22.0,19.0,72.0,44.0,1022.8,1021.5,2.0,7.0,6.8,13.9,0,0,0
31094,8.7,15.4,0.0,3.6,5.4,8,50.0,13,11,26.0,31.0,63.0,50.0,1020.2,1020.3,4.0,5.0,10.8,14.6,0,0,0
115963,0.5,18.6,0.0,0.8,9.4,1,19.0,4,1,13.0,7.0,68.0,39.0,1028.4,1025.5,0.0,1.0,8.1,17.4,0,0,0
31400,15.0,20.4,0.0,3.2,1.6,6,57.0,4,3,15.0,17.0,66.0,73.0,1015.7,1011.7,4.0,7.0,18.1,17.5,0,0,0
34405,14.7,22.3,0.0,3.2,1.6,3,52.0,5,3,19.0,26.0,54.0,66.0,1015.3,1011.4,4.0,7.0,19.8,18.9,0,1,1
92424,19.6,26.1,0.0,6.2,0.4,2,37.0,9,1,17.0,20.0,77.0,70.0,1017.7,1014.2,7.0,7.0,22.9,24.5,0,0,0
13439,12.5,23.0,0.0,4.0,5.3,5,52.0,5,14,30.0,9.0,75.0,95.0,1019.6,1015.9,3.0,8.0,16.6,16.7,0,1,1
134492,5.7,18.2,0.0,4.2,10.4,9,33.0,11,8,7.0,13.0,56.0,35.0,1020.3,1018.4,2.0,3.0,10.3,17.2,0,0,0
137676,18.9,32.0,0.0,7.2,10.9,3,35.0,0,3,17.0,24.0,73.0,57.0,1013.1,1009.2,6.0,6.0,24.9,29.0,0,0,0
104540,8.3,15.8,0.0,5.0,1.5,15,59.0,14,13,24.0,31.0,87.0,46.0,1015.8,1015.1,1.0,3.0,10.5,15.4,0,0,0
31765,8.5,14.9,0.0,4.6,3.2,12,70.0,13,11,26.0,24.0,50.0,57.0,1021.2,1021.4,6.0,6.0,10.1,13.6,0,0,0
128792,2.3,13.7,0.0,1.0,8.7,7,24.0,7,7,6.0,17.0,82.0,55.0,1027.2,1025.1,1.0,1.0,4.4,13.0,0,0,0
119827,5.4,20.1,0.0,2.2,6.4,14,33.0,4,5,15.0,13.0,70.0,46.0,1017.3,1012.8,6.0,7.0,12.2,19.3,0,1,1
138041,19.0,31.0,0.0,7.4,11.1,2,44.0,2,2,28.0,20.0,22.0,24.0,1016.8,1011.8,2.0,1.0,23.2,30.1,0,0,0
134857,7.7,16.5,0.0,3.6,7.1,0,35.0,0,2,20.0,20.0,59.0,24.0,1025.5,1021.0,7.0,1.0,9.0,16.3,0,0,0
34770,7.7,14.3,0.0,4.6,3.2,11,70.0,15,12,26.0,41.0,49.0,65.0,1021.1,1021.4,6.0,6.0,9.8,12.8,0,0,0
116634,9.1,20.8,0.0,2.2,6.4,14,43.0,4,5,15.0,17.0,59.0,46.0,1017.4,1012.9,6.0,7.0,13.8,19.0,0,1,1
86820,9.9,26.2,0.0,7.4,10.1,9,46.0,10,9,24.0,33.0,41.0,48.0,1019.6,1016.3,5.0,5.0,20.2,24.5,0,0,0
37775,-1.2,12.5,0.0,1.6,5.7,15,30.0,6,12,7.0,20.0,94.0,55.0,1027.1,1026.2,5.0,1.0,2.3,12.2,0,0,0
92789,8.9,23.1,0.0,8.0,10.9,1,33.0,8,4,13.0,26.0,25.0,32.0,1020.9,1017.4,5.0,4.0,18.8,21.5,0,0,0
83798,6.7,20.3,0.0,9.0,10.0,15,28.0,13,13,11.0,13.0,47.0,23.0,1019.4,1016.1,0.0,1.0,11.8,19.7,0,0,0
116999,12.2,18.5,0.2,0.4,0.1,5,33.0,5,5,19.0,17.0,42.0,43.0,1018.3,1013.9,7.0,7.0,15.1,17.9,0,1,1
93154,7.6,23.0,0.0,6.2,9.9,4,37.0,10,4,11.0,24.0,46.0,36.0,1023.2,1019.7,1.0,2.0,17.6,22.5,0,0,0
84156,8.2,19.3,0.0,3.2,5.1,2,26.0,12,10,9.0,7.0,63.0,60.0,1028.2,1025.4,4.0,6.0,13.9,18.4,0,0,0
22918,14.9,17.1,0.0,4.0,7.6,12,63.0,11,10,31.0,15.0,51.0,68.0,1019.7,1020.2,3.0,7.0,15.9,14.8,0,0,0
87183,14.4,24.7,0.0,7.0,5.7,9,48.0,9,10,20.0,26.0,65.0,54.0,1020.9,1018.2,7.0,7.0,18.5,23.3,0,0,0
138406,15.6,29.7,0.0,6.8,11.2,2,43.0,2,9,15.0,19.0,32.0,17.0,1017.1,1013.6,1.0,0.0,19.4,28.9,0,0,0
120192,13.1,19.0,0.8,0.4,0.1,6,31.0,5,5,11.0,13.0,51.0,45.0,1018.2,1013.7,7.0,7.0,14.7,18.5,0,1,1
84518,15.6,24.7,0.4,2.6,8.2,1,19.0,12,4,4.0,7.0,97.0,58.0,1024.6,1020.6,1.0,1.0,16.4,23.6,0,0,0
117365,3.1,17.6,0.0,4.4,8.0,4,24.0,4,4,17.0,9.0,76.0,51.0,1024.2,1020.3,1.0,2.0,9.5,15.9,0,0,0
78415,11.7,16.1,0.0,1.8,0.2,6,19.0,5,11,4.0,9.0,99.0,71.0,1022.1,1020.7,7.0,8.0,12.3,14.4,0,0,0
